GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
26472	8.44e-01	4.61e-01	0.986	0.7365268	0.726146	184.76	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
3516	8.44e-01	4.62e-01	1.339	-0.7353742	-0.9843496	87.07	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
9147	8.44e-01	4.62e-01	1.344	-0.7358254	-0.9891771	75.3	NEMF	nuclear export mediator factor
28974	8.44e-01	4.62e-01	0.942	0.7355884	0.6930172	91.27	C19orf53	chromosome 19 open reading frame 53
79002	8.44e-01	4.62e-01	0.978	-0.7347614	-0.7184133	317.07	TRIR	telomerase RNA component interacting RNase
908	8.45e-01	4.63e-01	1.245	-0.733933	-0.9140815	151.32	CCT6A	chaperonin containing TCP1 subunit 6A
8664	8.46e-01	4.64e-01	1.112	0.7326093	0.8145461	201.13	EIF3D	eukaryotic translation initiation factor 3 subunit D
4599	8.46e-01	4.64e-01	1.257	0.7321559	0.9206426	54.82	MX1	MX dynamin like GTPase 1
23557	8.47e-01	4.65e-01	1.349	-0.7310126	-0.9862361	64.27	SNAPIN	SNAP associated protein
7341	8.47e-01	4.65e-01	0.943	0.7306316	0.6892131	238.91	SUMO1	small ubiquitin like modifier 1
27238	8.48e-01	4.65e-01	1.5	0.7300299	1.0953658	154.26	GPKOW	G-patch domain and KOW motifs
8394	8.49e-01	4.66e-01	1.086	-0.7283293	-0.7910193	14.55	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
6707	8.49e-01	4.67e-01	1.4	0.7275466	1.018272	1354.03	SPRR3	small proline rich protein 3
88455	8.49e-01	4.67e-01	1.02	0.7274524	0.7418998	568.95	ANKRD13A	ankyrin repeat domain 13A
3566	8.49e-01	4.67e-01	1.311	0.7275143	0.953498	105.69	IL4R	interleukin 4 receptor
51320	8.49e-01	4.67e-01	1.525	0.7277942	1.1102214	57.88	MEX3C	mex-3 RNA binding family member C
57822	8.49e-01	4.67e-01	1.047	0.7268393	0.7610463	401.93	GRHL3	grainyhead like transcription factor 3
163259	8.49e-01	4.68e-01	0.944	-0.726454	-0.6856701	205.17	DENND2C	DENN domain containing 2C
728224	8.49e-01	4.68e-01	0.741	0.7262295	0.5380253	2178.4	KRTAP4-8	keratin associated protein 4-8
22870	8.49e-01	4.67e-01	1.047	-0.726717	-0.7611992	182.82	PPP6R1	protein phosphatase 6 regulatory subunit 1
765	8.49e-01	4.68e-01	1.198	-0.7258853	-0.8693437	229.12	CA6	carbonic anhydrase 6
102	8.49e-01	4.69e-01	1.166	-0.724591	-0.8446758	45.77	ADAM10	ADAM metallopeptidase domain 10
79001	8.49e-01	4.69e-01	1.222	-0.7244695	-0.8856252	144.73	VKORC1	vitamin K epoxide reductase complex subunit 1
642	8.49e-01	4.69e-01	0.712	0.7244532	0.5160227	836.94	BLMH	bleomycin hydrolase
50	8.49e-01	4.68e-01	1.172	0.7255607	0.8505256	121.35	ACO2	aconitase 2
11043	8.49e-01	4.69e-01	1.279	-0.7244428	-0.9264679	137.08	MID2	midline 2
9877	8.49e-01	4.69e-01	0.918	-0.7239001	-0.6644401	162.93	ZC3H11A	zinc finger CCCH-type containing 11A
728113	8.49e-01	4.69e-01	0.957	-0.7237832	-0.6924879	482.78	ANXA8L1	annexin A8 like 1
83401	8.50e-01	4.70e-01	1.2	-0.7227669	-0.8670603	94.11	ELOVL3	ELOVL fatty acid elongase 3
79036	8.51e-01	4.70e-01	1.094	-0.7217838	-0.789759	107.25	KXD1	KxDL motif containing 1
55357	8.51e-01	4.71e-01	1.452	0.7214279	1.0475989	177.37	TBC1D2	TBC1 domain family member 2
55686	8.51e-01	4.71e-01	0.689	-0.720637	-0.4965456	717.2	MREG	melanoregulin
93974	8.51e-01	4.73e-01	1.261	-0.7170343	-0.9042087	69.9	ATP5IF1	ATP synthase inhibitory factor subunit 1
9670	8.51e-01	4.72e-01	1.422	0.7191988	1.0223965	90.39	IPO13	importin 13
57561	8.51e-01	4.73e-01	1.286	-0.7171748	-0.922043	233.1	ARRDC3	arrestin domain containing 3
3340	8.51e-01	4.72e-01	1.159	-0.7189616	-0.8334915	233.57	NDST1	N-deacetylase and N-sulfotransferase 1
5269	8.51e-01	4.73e-01	1.433	0.7181552	1.0291582	178.85	SERPINB6	serpin family B member 6
23480	8.51e-01	4.73e-01	0.802	-0.7181082	-0.5757225	182.76	SEC61G	SEC61 translocon subunit gamma
3984	8.51e-01	4.73e-01	1.281	0.7180304	0.9197369	169.11	LIMK1	LIM domain kinase 1
100134938	8.51e-01	4.72e-01	1.103	-0.7195628	-0.7933609	113.8	UPK3BL1	uroplakin 3B like 1
6856	8.51e-01	4.73e-01	1.117	-0.7181991	-0.8022495	270.26	SYPL1	synaptophysin like 1
123263	8.51e-01	4.74e-01	1.01	-0.7165975	-0.7235927	13.86	MTFMT	mitochondrial methionyl-tRNA formyltransferase
5709	8.51e-01	4.73e-01	1.136	-0.7176996	-0.8156184	186.23	PSMD3	proteasome 26S subunit, non-ATPase 3
976	8.51e-01	4.72e-01	1.525	0.7194659	1.0969476	45.43	ADGRE5	adhesion G protein-coupled receptor E5
55968	8.51e-01	4.74e-01	1.252	0.7166485	0.8975281	245.05	NSFL1C	NSFL1 cofactor
23463	8.52e-01	4.75e-01	1.508	0.7144704	1.0772836	110.92	ICMT	isoprenylcysteine carboxyl methyltransferase
25836	8.52e-01	4.74e-01	1.106	-0.7154428	-0.791519	131.75	NIPBL	NIPBL cohesin loading factor
84300	8.52e-01	4.75e-01	1.401	0.7149875	1.0016869	94.41	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
100820829	8.52e-01	4.74e-01	0.663	-0.7154977	-0.4744747	138.58	MYZAP	myocardial zonula adherens protein
6367	8.52e-01	4.74e-01	0.669	-0.715271	-0.4788697	1745.19	CCL22	C-C motif chemokine ligand 22
444882	8.52e-01	4.74e-01	0.926	0.71608	0.6633447	75.49	IGFL4	IGF like family member 4
85319	8.52e-01	4.75e-01	1.113	-0.7145039	-0.7953493	29.78	BAGE2	BAGE family member 2, pseudogene
83897	8.52e-01	4.75e-01	0.973	-0.7141655	-0.6945924	1957.28	KRTAP3-2	keratin associated protein 3-2
1329	8.52e-01	4.76e-01	0.975	-0.7134932	-0.6959866	341.43	COX5B	cytochrome c oxidase subunit 5B
221955	8.52e-01	4.76e-01	1.333	0.7134839	0.9513358	79.99	DAGLB	diacylglycerol lipase beta
23095	8.52e-01	4.77e-01	0.986	-0.7118573	-0.7017493	127.36	KIF1B	kinesin family member 1B
83667	8.52e-01	4.76e-01	1.329	0.7120993	0.9460688	161.77	SESN2	sestrin 2
9554	8.52e-01	4.77e-01	1.099	-0.7118034	-0.7821769	169.11	SEC22B	SEC22 homolog B, vesicle trafficking protein
51759	8.52e-01	4.77e-01	1.131	0.7116317	0.8046262	229.84	C9orf78	chromosome 9 open reading frame 78
159195	8.52e-01	4.77e-01	1.311	0.7113753	0.9328719	284.19	USP54	ubiquitin specific peptidase 54
9927	8.54e-01	4.78e-01	1.198	-0.7097525	-0.8504583	155.86	MFN2	mitofusin 2
7126	8.54e-01	4.78e-01	0.984	0.7097122	0.6980147	220.44	TNFAIP1	TNF alpha induced protein 1
7184	8.54e-01	4.79e-01	1.056	0.7086582	0.7486736	544.77	HSP90B1	heat shock protein 90 beta family member 1
26017	8.54e-01	4.79e-01	1.104	-0.7085126	-0.7819838	116.87	FAM32A	family with sequence similarity 32 member A
55526	8.57e-01	4.80e-01	1.076	0.7057941	0.7592791	36.98	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
54629	8.57e-01	4.80e-01	1.006	0.706089	0.7102659	29.6	MINDY2	MINDY lysine 48 deubiquitinase 2
113452	8.57e-01	4.81e-01	0.894	0.7054444	0.6303384	125.14	TMEM54	transmembrane protein 54
10097	8.57e-01	4.81e-01	0.988	-0.7040287	-0.6952776	403.09	ACTR2	actin related protein 2
112574	8.57e-01	4.82e-01	0.974	0.7038466	0.6853691	152.01	SNX18	sorting nexin 18
255394	8.57e-01	4.82e-01	0.88	0.7038268	0.6191771	844.63	TCP11L2	t-complex 11 like 2
23191	8.57e-01	4.81e-01	0.916	0.7038931	0.645115	378.76	CYFIP1	cytoplasmic FMR1 interacting protein 1
3553	8.57e-01	4.82e-01	0.955	-0.7025039	-0.670868	284.62	IL1B	interleukin 1 beta
10413	8.57e-01	4.83e-01	1.161	-0.7019452	-0.8149726	259.18	YAP1	Yes1 associated transcriptional regulator
196264	8.57e-01	4.82e-01	0.885	-0.7029022	-0.6222078	593.97	MPZL3	myelin protein zero like 3
9743	8.57e-01	4.82e-01	1.123	-0.7026235	-0.7892546	77.24	ARHGAP32	Rho GTPase activating protein 32
23508	8.57e-01	4.83e-01	1.208	0.7020178	0.8480939	142.44	TTC9	tetratricopeptide repeat domain 9
59271	8.57e-01	4.82e-01	1.233	-0.7031377	-0.8670849	34.85	EVA1C	eva-1 homolog C
54973	8.57e-01	4.84e-01	1.143	-0.7002419	-0.8006902	61.14	INTS11	integrator complex subunit 11
23633	8.57e-01	4.85e-01	0.988	0.6983325	0.6901552	197.34	KPNA6	karyopherin subunit alpha 6
130617	8.57e-01	4.85e-01	1.335	-0.6989257	-0.9333504	66.32	ZFAND2B	zinc finger AN1-type containing 2B
9943	8.57e-01	4.84e-01	1.186	0.7005419	0.8305404	129	OXSR1	oxidative stress responsive kinase 1
5689	8.57e-01	4.84e-01	0.797	-0.700469	-0.5582351	455.12	PSMB1	proteasome 20S subunit beta 1
677796	8.57e-01	4.85e-01	1.279	0.6988265	0.8940426	158.55	SNORA5C	small nucleolar RNA, H/ACA box 5C
6461	8.57e-01	4.84e-01	0.777	0.7006819	0.5444582	278.15	SHB	SH2 domain containing adaptor protein B
1514	8.57e-01	4.84e-01	1.478	0.6998808	1.034485	51.92	CTSL	cathepsin L
677824	8.57e-01	4.84e-01	0.832	0.6991847	0.5820477	119.49	SNORA17B	small nucleolar RNA, H/ACA box 17B
3916	8.57e-01	4.83e-01	1.187	-0.7011553	-0.8320134	15.1	LAMP1	lysosomal associated membrane protein 1
3816	8.57e-01	4.85e-01	1.645	0.6983512	1.1489553	242.24	KLK1	kallikrein 1
7053	8.57e-01	4.85e-01	1.643	-0.6982571	-1.1472249	122.73	TGM3	transglutaminase 3
6133	8.58e-01	4.85e-01	1.495	0.697667	1.0429125	125.51	RPL9	ribosomal protein L9
51119	8.59e-01	4.87e-01	1.023	0.6958732	0.7119335	652.86	SBDS	SBDS ribosome maturation factor
6207	8.59e-01	4.87e-01	0.789	0.6956604	0.548619	1970.08	RPS13	ribosomal protein S13
80230	8.60e-01	4.88e-01	1.332	0.6942339	0.9248506	126.8	RUFY1	RUN and FYVE domain containing 1
55662	8.60e-01	4.87e-01	1.151	-0.6945159	-0.799326	163.8	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor
4860	8.60e-01	4.88e-01	1.203	0.6937028	0.8344827	157.15	PNP	purine nucleoside phosphorylase
27072	8.61e-01	4.89e-01	1.253	-0.6925845	-0.8677014	136.44	VPS41	VPS41 subunit of HOPS complex
84817	8.61e-01	4.88e-01	1.375	-0.6928711	-0.9525005	40.69	TXNDC17	thioredoxin domain containing 17
23637	8.61e-01	4.89e-01	1.444	-0.6920734	-0.9990649	102.34	RABGAP1	RAB GTPase activating protein 1
80762	8.63e-01	4.90e-01	1.195	-0.6905855	-0.8252196	151.41	NDFIP1	Nedd4 family interacting protein 1
96459	8.63e-01	4.91e-01	1.506	-0.6893272	-1.0384648	132.75	FNIP1	folliculin interacting protein 1
8013	8.63e-01	4.90e-01	1.525	0.6896932	1.0516542	537.85	NR4A3	nuclear receptor subfamily 4 group A member 3
85290	8.63e-01	4.90e-01	0.943	-0.6900657	-0.6508502	2954.43	KRTAP4-3	keratin associated protein 4-3
22974	8.63e-01	4.91e-01	1.654	-0.68945	-1.1404286	94.13	TPX2	TPX2 microtubule nucleation factor
9473	8.63e-01	4.91e-01	1.343	0.6885699	0.9247739	142.11	THEMIS2	thymocyte selection associated family member 2
1474	8.63e-01	4.91e-01	0.71	0.6886538	0.4892486	12291.07	CST6	cystatin E/M
2005	8.63e-01	4.91e-01	1.305	0.688072	0.8982745	143.36	ELK4	ETS transcription factor ELK4
170959	8.64e-01	4.92e-01	0.999	0.6868008	0.6864474	376.11	ZNF431	zinc finger protein 431
10204	8.65e-01	4.93e-01	1.208	-0.6855623	-0.8281353	135.61	NUTF2	nuclear transport factor 2
4904	8.66e-01	4.93e-01	0.643	0.6850226	0.4405031	503.13	YBX1	Y-box binding protein 1
10213	8.66e-01	4.94e-01	0.891	0.6844979	0.6099852	275.51	PSMD14	proteasome 26S subunit, non-ATPase 14
7423	8.66e-01	4.94e-01	1.239	0.6844354	0.8482025	80.75	VEGFB	vascular endothelial growth factor B
6705	8.66e-01	4.95e-01	0.81	0.6823257	0.5529347	235.12	SPRR2F	small proline rich protein 2F
343990	8.66e-01	4.95e-01	1.352	0.6826469	0.9230633	23.18	CRACDL	CRACD like
65983	8.66e-01	4.94e-01	1.28	-0.6839135	-0.8751831	271.22	GRAMD2B	GRAM domain containing 2B
119504	8.66e-01	4.95e-01	1.018	-0.6823642	-0.6945346	117.77	ANAPC16	anaphase promoting complex subunit 16
120224	8.66e-01	4.95e-01	1.096	0.683138	0.7485385	206.36	TMEM45B	transmembrane protein 45B
100137049	8.66e-01	4.95e-01	1.416	-0.6830037	-0.9669276	79.63	PLA2G4B	phospholipase A2 group IVB
8877	8.66e-01	4.94e-01	1.478	0.6835817	1.0101355	62.28	SPHK1	sphingosine kinase 1
390928	8.66e-01	4.95e-01	1.093	0.6819711	0.7452293	243.63	ACP7	acid phosphatase 7, tartrate resistant (putative)
9685	8.66e-01	4.96e-01	1.07	-0.6803957	-0.7279406	152.81	CLINT1	clathrin interactor 1
6641	8.66e-01	4.96e-01	0.962	0.6808604	0.6552945	41.39	SNTB1	syntrophin beta 1
7001	8.66e-01	4.96e-01	1.045	0.6811	0.7115804	503.41	PRDX2	peroxiredoxin 2
102724428	8.66e-01	4.96e-01	1.059	-0.6800828	-0.7198894	69.59	LOC102724428	salt inducible kinase 1B (putative)
7332	8.66e-01	4.96e-01	0.93	0.6801862	0.6328646	479.83	UBE2L3	ubiquitin conjugating enzyme E2 L3
100996928	8.66e-01	4.97e-01	1.127	-0.6791821	-0.7653086	114.52	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
115294	8.66e-01	4.97e-01	0.921	-0.6788937	-0.6253188	202.21	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
378938	8.66e-01	4.97e-01	0.743	0.6794264	0.5048838	8151.02	MALAT1	metastasis associated lung adenocarcinoma transcript 1
109136579	8.66e-01	4.97e-01	0.743	0.6794264	0.5048838	8151.02	TALAM1	TALAM1 transcript, MALAT1 antisense RNA
51258	8.66e-01	4.98e-01	1.224	-0.6784106	-0.8303239	63	MRPL51	mitochondrial ribosomal protein L51
11329	8.66e-01	4.98e-01	1.478	-0.6777436	-1.0016982	37.57	STK38	serine/threonine kinase 38
138241	8.66e-01	4.98e-01	1.308	-0.6775245	-0.8864647	19.77	C9orf85	chromosome 9 open reading frame 85
23406	8.66e-01	4.98e-01	1.374	-0.6778183	-0.9312884	274.77	COTL1	coactosin like F-actin binding protein 1
2867	8.66e-01	4.98e-01	1.517	0.6771942	1.0275012	125.75	FFAR2	free fatty acid receptor 2
57095	8.67e-01	4.99e-01	0.966	-0.6757819	-0.6528994	155.35	PITHD1	PITH domain containing 1
972	8.67e-01	5.00e-01	0.939	0.6752694	0.6344104	755.79	CD74	CD74 molecule
7295	8.67e-01	5.00e-01	1.008	0.6751111	0.6806038	448.31	TXN	thioredoxin
3852	8.67e-01	4.99e-01	1.082	0.6759531	0.731282	6929.63	KRT5	keratin 5
967	8.67e-01	4.99e-01	0.839	0.6753025	0.566872	268.41	CD63	CD63 molecule
126308	8.67e-01	4.99e-01	1.091	0.6762384	0.7375159	62.76	MOB3A	MOB kinase activator 3A
54532	8.67e-01	5.00e-01	0.985	-0.6744725	-0.6643318	131.62	USP53	ubiquitin specific peptidase 53
92259	8.67e-01	5.00e-01	1.34	0.6744074	0.9035047	53.56	MRPS36	mitochondrial ribosomal protein S36
829	8.67e-01	5.00e-01	0.838	-0.6739852	-0.5649851	420.65	CAPZA1	capping actin protein of muscle Z-line subunit alpha 1
105378260	8.67e-01	5.00e-01	1.157	-0.6738148	-0.7797445	28.82	LOC105378260	replaced by ID 85319
9867	8.67e-01	5.01e-01	1.092	-0.6735029	-0.7354775	119.29	PJA2	praja ring finger ubiquitin ligase 2
80740	8.67e-01	5.01e-01	0.758	0.6730123	0.5098385	2669.21	LY6G6C	lymphocyte antigen 6 family member G6C
284996	8.67e-01	5.01e-01	0.876	0.6727057	0.5892436	319.53	RNF149	ring finger protein 149
3108	8.67e-01	5.01e-01	1.509	0.6724176	1.0144267	165.34	HLA-DMA	major histocompatibility complex, class II, DM alpha
64114	8.68e-01	5.02e-01	1.01	0.6717963	0.678405	477.28	TMBIM1	transmembrane BAX inhibitor motif containing 1
6150	8.68e-01	5.02e-01	1.379	-0.6711536	-0.9254052	48.99	MRPL23	mitochondrial ribosomal protein L23
847	8.69e-01	5.03e-01	1.138	-0.6702405	-0.7626535	622.39	CAT	catalase
6732	8.69e-01	5.03e-01	1.224	-0.6699352	-0.8203067	151.25	SRPK1	SRSF protein kinase 1
387509	8.69e-01	5.04e-01	1.231	-0.6688556	-0.823201	93.98	GPR153	G protein-coupled receptor 153
85406	8.69e-01	5.04e-01	1.307	-0.6687068	-0.8737916	48.33	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
3860	8.69e-01	5.04e-01	1.511	0.6685481	1.0099416	537.05	KRT13	keratin 13
56928	8.69e-01	5.04e-01	1.322	0.6679275	0.8831954	58.3	SPPL2B	signal peptide peptidase like 2B
7594	8.69e-01	5.04e-01	1.165	0.6680188	0.7780078	59.76	ZNF43	zinc finger protein 43
55000	8.69e-01	5.04e-01	1.05	0.6677586	0.7014106	257.02	TUG1	taurine up-regulated 1
85294	8.70e-01	5.05e-01	1.062	-0.6663249	-0.7074621	5857.82	KRTAP2-4	keratin associated protein 2-4
4155	8.70e-01	5.05e-01	1.298	-0.6667559	-0.8656531	42.5	MBP	myelin basic protein
1613	8.70e-01	5.05e-01	1.551	0.6663518	1.0331889	60.25	DAPK3	death associated protein kinase 3
58191	8.70e-01	5.06e-01	1.413	0.6658008	0.940523	607.2	CXCL16	C-X-C motif chemokine ligand 16
529	8.70e-01	5.06e-01	0.97	-0.6656483	-0.6457508	362.23	ATP6V1E1	ATPase H+ transporting V1 subunit E1
100996716	8.70e-01	5.07e-01	0.886	0.6631995	0.5875795	11.47	SEC22B2P	SEC22 homolog B2, pseudogene
100505876	8.70e-01	5.07e-01	1.16	0.6641337	0.7702005	33.9	CEBPZOS	CEBPZ opposite strand
64419	8.70e-01	5.07e-01	1.205	-0.6628003	-0.7987307	118.83	MTMR14	myotubularin related protein 14
60561	8.70e-01	5.07e-01	1.519	0.6633722	1.0078502	27.49	RINT1	RAD50 interactor 1
100130771	8.70e-01	5.07e-01	1.519	0.6633722	1.0078502	27.49	EFCAB10	EF-hand calcium binding domain 10
1603	8.70e-01	5.08e-01	1.19	-0.6627337	-0.7887996	480.19	DAD1	defender against cell death 1
4644	8.70e-01	5.07e-01	1.093	-0.6641927	-0.7257856	95.31	MYO5A	myosin VA
337973	8.70e-01	5.06e-01	1.084	0.6648705	0.7206881	100.62	KRTAP19-6	keratin associated protein 19-6
267010	8.70e-01	5.07e-01	1.203	-0.6631402	-0.7974428	29.3	RNU12	RNA, U12 small nuclear
2730	8.71e-01	5.08e-01	1.255	-0.6617445	-0.8301966	50.81	GCLM	glutamate-cysteine ligase modifier subunit
23760	8.71e-01	5.09e-01	1.135	-0.6611107	-0.7505077	129.26	PITPNB	phosphatidylinositol transfer protein beta
83590	8.72e-01	5.09e-01	1.518	-0.660556	-1.0029669	100.62	TMUB1	transmembrane and ubiquitin like domain containing 1
1207	8.72e-01	5.09e-01	1.228	-0.6602818	-0.8107684	69.27	CLNS1A	chloride nucleotide-sensitive channel 1A
54897	8.72e-01	5.20e-01	1.114	-0.6428396	-0.7162915	81.3	CASZ1	castor zinc finger 1
10250	8.72e-01	5.16e-01	1.216	0.6489829	0.7893423	214.48	SRRM1	serine and arginine repetitive matrix 1
192670	8.72e-01	5.11e-01	1.36	0.6567401	0.8928986	136.91	AGO4	argonaute RISC component 4
4898	8.72e-01	5.18e-01	0.956	-0.6460943	-0.6176892	152.83	NRDC	nardilysin convertase
56957	8.72e-01	5.13e-01	1.607	-0.6547369	-1.0519922	155.57	OTUD7B	OTU deubiquitinase 7B
57459	8.72e-01	5.22e-01	1.495	-0.6400781	-0.9566452	139.67	GATAD2B	GATA zinc finger domain containing 2B
55585	8.72e-01	5.20e-01	1.31	0.643969	0.8437121	47.58	UBE2Q1	ubiquitin conjugating enzyme E2 Q1
4817	8.72e-01	5.13e-01	0.867	-0.6543198	-0.5670336	67.82	NIT1	nitrilase 1
113839518	8.72e-01	5.17e-01	1.103	0.6473276	0.7137392	46.44	MIR1843	microRNA 1843
677679	8.72e-01	5.22e-01	1.103	0.6406184	0.7063244	46.53	SCARNA3	small Cajal body-specific RNA 3
51278	8.72e-01	5.22e-01	0.811	0.6404744	0.5193761	916.96	IER5	immediate early response 5
7844	8.72e-01	5.18e-01	1.114	0.6465014	0.7199711	96.72	RNF103	ring finger protein 103
55660	8.72e-01	5.11e-01	1.158	-0.6568124	-0.7608322	66.15	PRPF40A	pre-mRNA processing factor 40 homolog A
6138	8.72e-01	5.18e-01	0.634	-0.6465612	-0.4096398	112.41	RPL15	ribosomal protein L15
3059	8.72e-01	5.22e-01	1.37	0.6399807	0.8769758	293.58	HCLS1	hematopoietic cell-specific Lyn substrate 1
131601	8.72e-01	5.21e-01	1.203	-0.6423825	-0.7728229	274.19	TPRA1	transmembrane protein adipocyte associated 1
4154	8.72e-01	5.19e-01	1.298	-0.6456072	-0.8377533	97.08	MBNL1	muscleblind like splicing regulator 1
8821	8.72e-01	5.11e-01	1.535	0.6573937	1.0092773	19.92	INPP4B	inositol polyphosphate-4-phosphatase type II B
152503	8.72e-01	5.20e-01	1.357	-0.6429656	-0.8723261	77.9	SH3D19	SH3 domain containing 19
56172	8.72e-01	5.14e-01	0.936	-0.6528487	-0.6111116	174.88	ANKH	ANKH inorganic pyrophosphate transport regulator
56940	8.72e-01	5.15e-01	1.136	-0.6511567	-0.7396402	117.21	DUSP22	dual specificity phosphatase 22
170954	8.72e-01	5.13e-01	1.345	0.6535147	0.8790268	48.61	PPP1R18	protein phosphatase 1 regulatory subunit 18
6950	8.72e-01	5.18e-01	0.807	0.646819	0.5220047	445.78	TCP1	t-complex 1
113263	8.72e-01	5.19e-01	1.036	-0.6453634	-0.6685877	221.09	GLCCI1	glucocorticoid induced 1
9512	8.72e-01	5.14e-01	1.369	0.6519369	0.8926482	197.67	PMPCB	peptidase, mitochondrial processing subunit beta
23189	8.72e-01	5.18e-01	1.342	-0.6467602	-0.8678171	259.91	KANK1	KN motif and ankyrin repeat domains 1
123	8.72e-01	5.12e-01	0.969	0.6560716	0.6357509	677.66	PLIN2	perilipin 2
23196	8.72e-01	5.21e-01	1.18	-0.6420663	-0.7575399	140.56	FAM120A	family with sequence similarity 120A
29952	8.72e-01	5.15e-01	1.34	-0.6509634	-0.8722458	22.47	DPP7	dipeptidyl peptidase 7
9712	8.72e-01	5.20e-01	0.64	-0.6440567	-0.4119391	190.95	USP6NL	USP6 N-terminal like
26091	8.72e-01	5.15e-01	1.25	-0.6512676	-0.8138187	154.24	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
219699	8.72e-01	5.17e-01	1.125	-0.6485331	-0.7298227	245.85	UNC5B	unc-5 netrin receptor B
9632	8.72e-01	5.15e-01	1.236	-0.6514302	-0.8053228	118.66	SEC24C	SEC24 homolog C, COPII coat complex component
6001	8.72e-01	5.13e-01	1.139	-0.6541571	-0.7452762	128.28	RGS10	regulator of G protein signaling 10
664	8.72e-01	5.11e-01	1.023	-0.6574723	-0.6725435	105.88	BNIP3	BCL2 interacting protein 3
51272	8.72e-01	5.18e-01	1.48	0.6463396	0.956295	65.91	BET1L	Bet1 golgi vesicular membrane trafficking protein like
3939	8.72e-01	5.14e-01	0.896	-0.6531294	-0.5854036	538.73	LDHA	lactate dehydrogenase A
254102	8.72e-01	5.14e-01	1.202	0.6519297	0.7836484	109.45	EHBP1L1	EH domain binding protein 1 like 1
22992	8.72e-01	5.10e-01	1.242	-0.6591253	-0.8188223	165.61	KDM2A	lysine demethylase 2A
7069	8.72e-01	5.21e-01	1.426	-0.641608	-0.9150492	54.19	THRSP	thyroid hormone responsive
26521	8.72e-01	5.21e-01	0.931	0.6424313	0.5979433	58.62	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
79887	8.72e-01	5.21e-01	0.943	0.6417275	0.6052019	114.54	PLBD1	phospholipase B domain containing 1
5036	8.72e-01	5.14e-01	0.871	-0.6525648	-0.5686343	294.85	PA2G4	proliferation-associated 2G4
4666	8.72e-01	5.16e-01	0.542	0.6496193	0.3523206	317.55	NACA	nascent polypeptide associated complex subunit alpha
1337	8.72e-01	5.20e-01	0.639	0.6431191	0.4109321	1366.8	COX6A1	cytochrome c oxidase subunit 6A1
91748	8.72e-01	5.17e-01	1.181	-0.6474985	-0.7646482	34.78	MIDEAS	mitotic deacetylase associated SANT domain protein
9377	8.72e-01	5.21e-01	0.885	0.6414253	0.5679769	292.91	COX5A	cytochrome c oxidase subunit 5A
80765	8.72e-01	5.20e-01	1.02	0.6426272	0.6553699	659.84	STARD5	StAR related lipid transfer domain containing 5
84231	8.72e-01	5.21e-01	1.41	-0.6419649	-0.9049705	44.94	TRAF7	TNF receptor associated factor 7
54947	8.72e-01	5.12e-01	1.205	-0.6556656	-0.790061	121.94	LPCAT2	lysophosphatidylcholine acyltransferase 2
84290	8.72e-01	5.16e-01	1.35	0.6501299	0.8777928	373.03	CAPNS2	calpain small subunit 2
164	8.72e-01	5.14e-01	1.183	-0.6533804	-0.7728194	135.69	AP1G1	adaptor related protein complex 1 subunit gamma 1
23174	8.72e-01	5.22e-01	1.536	-0.6402639	-0.9833477	97.23	ZCCHC14	zinc finger CCHC-type containing 14
22980	8.72e-01	5.16e-01	1.072	-0.6493178	-0.6963013	157.99	TCF25	transcription factor 25
246	8.72e-01	5.11e-01	1.348	0.6579972	0.8872064	273.16	ALOX15	arachidonate 15-lipoxygenase
256302	8.72e-01	5.11e-01	1.39	-0.6579684	-0.9143575	76.98	NATD1	N-acetyltransferase domain containing 1
55803	8.72e-01	5.18e-01	1.455	-0.6470543	-0.9416453	63.31	ADAP2	ArfGAP with dual PH domains 2
3885	8.72e-01	5.21e-01	0.925	-0.6416263	-0.5935679	3805.81	KRT34	keratin 34
91369	8.72e-01	5.20e-01	1.003	-0.6436274	-0.6455352	77.27	ANKRD40	ankyrin repeat domain 40
9021	8.72e-01	5.15e-01	1.062	0.6507815	0.6913956	148.37	SOCS3	suppressor of cytokine signaling 3
9352	8.72e-01	5.14e-01	1.144	-0.6523842	-0.7461905	186.37	TXNL1	thioredoxin like 1
6294	8.72e-01	5.21e-01	1.124	0.6415204	0.7209367	117.8	SAFB	scaffold attachment factor B
84337	8.72e-01	5.22e-01	1.448	0.6401413	0.9271312	40.32	ELOF1	elongation factor 1
4218	8.72e-01	5.15e-01	1.172	-0.6517874	-0.7641033	119.46	RAB8A	RAB8A, member RAS oncogene family
148203	8.72e-01	5.15e-01	1.054	0.6505769	0.685989	22.7	ZNF738	zinc finger protein 738
